"id","start_date","loc","sub_loc_1","sub_loc_2","sub_loc_3","sub_loc_4","annualised_rental_price","contract_rental_price","rent_price_sqft_unit","rent_price_sqm_unit","unit_size","unit_size_sqm","unit_type","beds","views","maid","study","balcony","plot_size","plot_size_sqm","dev_ref","floor_level","streetname","end_date","evdnc_name","chiller_fee","furnished","utilities","no_cheques","comments","dev_name","rent_sequence"
"25161813","2026-01-30 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","225000","225000","122","1308.14","1849","172","Townhouse","3","","","","","0","0","","G+1","","2026-01-30 00:00:00","Active Listings","","No","","","3 Bed G+2 | Green Belt | Prime Location","Dubai Properties","NULL"
"25163353","2026-01-30 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","175000","175000","97","1041.67","1808","168","Townhouse","3","","","","","0","0","","G+1","","2026-01-30 00:00:00","Active Listings","","No","","","3BHK+Maid | Spacious Layout | Ready To Move","Dubai Properties","NULL"
"23257444","2026-01-30 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","188000","188000","85","912.75","2217","206","Townhouse","3","Community,Road","","","","1924","178.71","","G+1","","2026-01-30 00:00:00","Active Listings","","No","","","LUXURY 3BR+MAID | SPACIOUS LAYOUT | READY TO MOVE","Dubai Properties",""
"25122411","2026-01-30 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","305000","305000","102","1102.4","2978","276.7","Townhouse","4","Community,Landscaped Garden,Walkway","","","","2656","246.74","","G+2","","2026-01-30 00:00:00","Active Listings","","No","","","Ready To Move |G+2| Large Layout","Dubai Properties","NULL"
"25157253","2026-01-30 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","178533","180000","81","873.79","2217","206","Townhouse","3","Community,Road","","","N","2149","199.7","Type 3B1","G+1","","2027-02-01 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"25161881","2026-01-30 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","200000","200000","111","1190.48","1808","168","Townhouse","3","","","","","0","0","","G+1","","2026-01-30 00:00:00","Active Listings","","No","","","Single Row | Brand New | Spacious","Dubai Properties","NULL"
"25161389","2026-01-30 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","210000","210000","106","1135.14","1990","185","Townhouse","3","","","","","0","0","","G+1","","2026-01-30 00:00:00","Active Listings","","No","","","Spacious Townhouse | 3 BR + Maids | Unfurnished","Dubai Properties","NULL"
"25161967","2026-01-30 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","235000","235000","92","985.12","2568","238.55","Townhouse","3","Community,Landscaped Walkway","","","","1809","168.07","","G+2","","2026-01-30 00:00:00","Active Listings","","No","","","G+2 Type | Roof Terrance | Park Backing","Dubai Properties","NULL"
"22702333","2026-01-30 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","175000","245000","111","1189.32","2217","206","Townhouse","4","Community,Road","","","","1924","178.71","","G+1","","2026-01-30 00:00:00","Active Listings","","No","","","Nice Condition I Vacant I 3 Bedroom Plus Maid I Single Row","Dubai Properties",""
"24983550","2026-01-30 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","173000","189999","86","922.33","2217","206","Townhouse","3","","","","","1850","171.83","","G+1","","2026-01-30 00:00:00","Active Listings","","No","","","Brand New | Single Row | 3 Beds + Maid’s","Dubai Properties","NULL"
"25155600","2026-01-29 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","200000","200000","111","1197.6","1800","167","Townhouse","3","","","","","0","0","","G+1","","2026-01-29 00:00:00","Active Listings","","No","","","3 BEDROOM | BRAND NEW | G+2 | FOR RENT","Dubai Properties","NULL"
"25147157","2026-01-29 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","195000","195000","88","946.74","2217","206","Townhouse","3","","","","","1813","168.46","","G+1","","2026-01-29 00:00:00","Active Listings","","No","","","Brand New | Single Row | Kitchen Appliances","Dubai Properties","NULL"
"25153816","2026-01-29 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","220000","220000","86","922.24","2568","238.55","Townhouse","3","Community,Walkway,Landscaped Garden","","","","1808","168","","G+2","","2026-01-29 00:00:00","Active Listings","","No","","","brand new , ready , facing green belt","Dubai Properties","NULL"
"25155620","2026-01-29 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","195000","195000","101","1089.39","1928","179","Townhouse","3","","","","","0","0","","G+1","","2026-01-29 00:00:00","Active Listings","","No","","","3Bed G+1 | Brand New | Single Row","Dubai Properties","NULL"
"25149733","2026-01-29 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","190000","190000","86","922.46","2217","206","Townhouse","3","Community,Swimming Pool,Park","","","N","1808","168","Type 3B1","G+1","","2027-01-28 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"25153848","2026-01-29 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","245000","245000","96","1034.58","2549","236.78","Townhouse","4","Park,Swimming Pool,Community","","","","2732","253.78","","G+1","","2026-01-29 00:00:00","Active Listings","","No","","","Park View | Vacant | Brand New","Dubai Properties","NULL"
"23288131","2026-01-29 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","200000","200000","90","970.87","2217","206","Townhouse","3","Community,Swimming Pool,Park","","","","1808","168","","G+1","","2026-01-29 00:00:00","Active Listings","","","","","POOL AND PARK VIEW| BRAND NEW| SINGLE ROW","Dubai Properties",""
"25155711","2026-01-29 00:00:00","Mudon","Al Ranim","Al Ranim 4","","","185000","185000","83","898.19","2217","206","Townhouse","3","","","","","1831","170.1","","G+1","","2026-01-29 00:00:00","Active Listings","","No","","","Near Amenities | Prime Location | Brand New","Dubai Properties","NULL"
"25154695","2026-01-29 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","205000","205000","92","995.15","2217","206","Townhouse","3","","","","","1814","168.52","","G+1","","2026-01-29 00:00:00","Active Listings","","No","","","BRAND NEW I SINGLE ROW I VACANT READY TO MOVE I APPLIANCES","Dubai Properties","NULL"
"25155731","2026-01-29 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","205000","205000","113","1213.02","1814","169","Townhouse","3","","","","","0","0","","G+1","","2026-01-29 00:00:00","Active Listings","","No","","","3BR G+1 | Green Belt | Brand New","Dubai Properties","NULL"
"25154227","2026-01-29 00:00:00","Mudon","Al Ranim","Al Ranim 4","","","185000","185000","83","898.06","2217","206","Townhouse","3","","","","","1834","170.38","","G+1","","2026-01-29 00:00:00","Active Listings","","No","","","Brand New G + 1 | Ready To Move | Good Location","Dubai Properties","NULL"
"25104881","2026-01-29 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","235000","250000","98","1055.7","2549","236.78","Townhouse","4","Community,Walkway,Road","","","","2713","252.02","","G+1","","2026-01-29 00:00:00","Active Listings","","No","","","Spacious 4BR TH | Family Living | Smart Home","Dubai Properties","NULL"
"25122576","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","189999","189999","86","922.46","2217","206","Townhouse","3","","","","","1814","168.48","","G+1","","2026-01-28 00:00:00","Active Listings","","No","","","3 bhks | with best ammenities | Community view","Dubai Properties","NULL"
"25146655","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","225000","225000","88","950.25","2549","236.78","Townhouse","4","Community,Road,Walkway,Landscaped Garden","","","","2767","257.05","","G+1","","2026-01-28 00:00:00","Active Listings","","No","","","Brand New 4-Bedroom Corner Town house for Rent – Park Facing – Al Ranim 2, Mudon","Dubai Properties","NULL"
"25145892","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","280000","280000","94","1012.04","2978","276.7","Townhouse","4","Community,Landscaped Garden,Walkway","","","","2656","246.74","","G+2","","2026-01-28 00:00:00","Active Listings","","No","","","Spacious Layout I Brand New I On the Park","Dubai Properties","NULL"
"25146923","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","195000","195000","88","946.6","2217","206","Townhouse","3","","","","","0","0","","G+1","","2026-01-28 00:00:00","Active Listings","","No","","","Road Backing | Brand New | 3 Bedroom G+1","Dubai Properties","NULL"
"25149000","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","185000","185000","83","898.19","2217","206","Townhouse","3","","","","N","1809","168.11","Type 3B1","G+1","","2027-01-27 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"25146959","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","230000","230000","90","971.37","2549","236.78","Townhouse","4","Community, Road","","","","2717","252.38","","G+1","","2026-01-28 00:00:00","Active Listings","","No","","","Big Garden | Corner Plot | Brand New","Dubai Properties","NULL"
"25147785","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","190000","190000","86","922.33","2217","206","Townhouse","3","","","","","2023","187.97","","G+1","","2026-01-28 00:00:00","Active Listings","","","","","Brand New | Kitchen Appliances | Spacious","Dubai Properties","NULL"
"25147788","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","97","1047.91","2568","238.55","Townhouse","3","","","","","1808","168","","G+2","","2026-01-28 00:00:00","Active Listings","","","","","Brand New 3 Bedroom | Multiple Villas | Single Row","Dubai Properties","NULL"
"25146518","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","219999","219999","86","922.16","2568","238.55","Townhouse","3","","","","","1827","169.7","","G+2","","2026-01-28 00:00:00","Active Listings","","No","","","Appliances | Brand New 3BR | G+2 TH Type","Dubai Properties","NULL"
"25146778","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","230000","230000","90","970.46","2549","237","Townhouse","4","","","","","0","0","","G+1","","2026-01-28 00:00:00","Active Listings","","No","","","End Unit | Brand New | G+1","Dubai Properties","NULL"
"25146795","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","225000","225000","88","950.25","2549","236.78","Townhouse","4","","","","","2793","259.46","","G+1","","2026-01-28 00:00:00","Active Listings","","No","","","Vacant | Single Row | Park Facing","Dubai Properties","NULL"
"25145528","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","180000","180000","81","873.79","2216","206","Townhouse","3","","","","","0","0","","G+1","","2026-01-28 00:00:00","Active Listings","","No","","","Unfurnished Unit | Middle Unit | Best Price","Dubai Properties","NULL"
"25146594","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","229999","229999","80","864.11","2865","266","Townhouse","4","","","","","0","0","","G+1","","2026-01-28 00:00:00","Active Listings","","No","","","Best Price | Brand New | Vastu | On Park","Dubai Properties","NULL"
"25147368","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","180000","180000","96","1034.48","1872","174","Townhouse","3","","","","","0","0","","G+1","","2026-01-28 00:00:00","Active Listings","","No","","","Spacious 3 BR | Multiple Options | Ready to Move","Dubai Properties","NULL"
"25146604","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","274999","274999","108","1161.41","2549","236.78","Townhouse","4","","","","","5764","535.47","","G+1","","2026-01-28 00:00:00","Active Listings","","No","","","Close to Park | Well Lit | Rare Huge Plot | G+1","Dubai Properties","NULL"
"25147884","2026-01-28 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","220000","220000","86","922.16","2568","238.55","Townhouse","3","Community,Walkway,Landscaped Garden","","","","1808","168","","G+2","","2026-01-28 00:00:00","Active Listings","","","","","3 Bed G+2 | On Green Belt | Near to Pool Park","Dubai Properties","NULL"
"25137952","2026-01-27 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","240000","240000","94","1013.6","2549","236.78","Townhouse","4","Community,Road","","","","2986","277.43","","G+1","","2026-01-27 00:00:00","Active Listings","","No","","","VACANT | CORNER UNIT | COMMUNITY AND PARK VIEW","Dubai Properties","NULL"
"25136937","2026-01-27 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","275000","275000","88","951.56","3116","289","Townhouse","4","","","","","0","0","","G+1","","2026-01-27 00:00:00","Active Listings","","No","","","G+2 l Extra Room lSingle Row | Backed up to park","Dubai Properties","NULL"
"25139265","2026-01-27 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","195000","195000","88","946.6","2217","206","Townhouse","3","","","","","2188","203.24","","G+1","","2026-01-27 00:00:00","Active Listings","","No","","","Single Row | Landscaped | Vacant","Dubai Properties","NULL"
"25139040","2026-01-27 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","255000","255000","101","1085.11","2533","235","Townhouse","4","","","","","0","0","","G+1","","2026-01-27 00:00:00","Active Listings","","No","","","Brand New Property | Huge Plot","Dubai Properties","NULL"
"25130374","2026-01-27 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","180000","180000","81","873.91","2217","206","Townhouse","3","","","","N","1808","168","Type 3B1","G+1","","2027-01-26 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"25136280","2026-01-27 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","275000","275000","124","1335.15","2217","206","Townhouse","3","","","","","1846","171.53","","G+1","","2026-01-27 00:00:00","Active Listings","","No","","","Spacious Unit | 3 Bed + Maids | Ready I Zabeel Park I Metro I SZR","Dubai Properties","NULL"
"25137600","2026-01-27 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","110000","110000","43","464.51","2549","236.78","Townhouse","4","Community,Road","","","","3096","287.62","","G+1","","2026-01-27 00:00:00","Active Listings","","No","","","For 6 Months I 4 Bed plus Maids I EXCLUSIVE","Dubai Properties","NULL"
"23268834","2026-01-27 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","97","1048","2568","238.55","Townhouse","3","","","","","1808","168","","G+2","","2026-01-27 00:00:00","Active Listings","","","","","Brand New 3 Bedroom | Multiple Villas | Single Row","Dubai Properties",""
"24840933","2026-01-27 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","280000","300000","101","1084.32","2978","276.7","Townhouse","4","Community,Landscaped Garden,Walkway","","","","2656","246.74","","G+2","","2026-01-27 00:00:00","Active Listings","","No","","","Spacious I Brand New I On the Park","Dubai Properties","NULL"
"25132555","2026-01-26 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","225000","225000","88","950.49","2548","236.78","Townhouse","4","Community,Road","","","N","2914","270.75","Type 4B1","G+1","","2027-01-25 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"25117222","2026-01-26 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","185000","185000","83","898.19","2217","206","Townhouse","3","Community,Landscaped Garden,Walkway","","","N","1808","168","Type 3B1","G+1","","2027-01-25 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"25093429","2026-01-26 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","170000","170000","77","825.36","2217","206","Townhouse","3","Community,Walkway,Road","","","N","1810","168.21","Type 3B1","G+1","","2027-01-25 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"25130090","2026-01-26 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","219799","660000","86","929.37","2548","236.78","Townhouse","4","","","","N","2998","278.56","Type 4B1","G+1","","2029-01-25 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"25044633","2026-01-26 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","185000","185000","83","898.19","2217","206","Townhouse","3","","","","N","1808","168","Type 3B1","G+1","","2027-01-25 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"24966868","2026-01-26 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","255000","255000","100","1077.22","2548","237","Townhouse","4","","","","","0","0","","G+1","","2026-01-26 00:00:00","Active Listings","","No","","","Single Row | Green Belt | G+1 | Exclusive","Dubai Properties","NULL"
